Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
15.63563967,15.19585,10.06608,30.40014,0.4544766,-0.8398478,0.309094,-5.905106,49.05996,-12.03192,1019.938
15.64562988,13.78144,9.465971,30.58357,0.4468154,-0.8491532,0.3026425,-5.905106,49.05996,-12.03192,1019.937
15.65561915,13.41246,8.985885,30.64472,0.4458422,-0.8449513,0.3157637,-5.905106,49.05996,-12.03192,1019.937
15.66560793,14.15041,9.40596,30.76701,0.4474606,-0.8499545,0.3262224,-5.905106,49.05996,-12.03192,1019.937
15.67559719,14.58089,9.225928,30.58357,0.4440021,-0.8513063,0.3141671,-5.533766,49.06371,-12.48753,1019.937
15.68558645,15.13435,8.385777,30.8893,0.4411949,-0.8534724,0.3266548,-5.533766,49.06371,-12.48753,1019.934
15.69557619,14.3349,8.865864,31.01159,0.4471289,-0.8498269,0.3522413,-5.533766,49.06371,-12.48753,1019.934
15.70556545,10.70663,9.585992,31.74533,0.4506535,-0.852367,0.3632327,-5.533766,49.06371,-12.48753,1019.934
15.71555471,14.64238,10.00607,31.5619,0.4268567,-0.8674033,0.3297627,-5.533766,49.06371,-12.48753,1019.934
15.72554398,15.56483,10.60617,31.5619,0.4353279,-0.8709712,0.349848,-4.118652,49.82299,-13.27632,1019.935
15.73553324,16.79475,10.60617,31.86762,0.4211946,-0.8674144,0.3601487,-4.118652,49.82299,-13.27632,1019.935
15.74552298,16.97924,9.886045,31.74533,0.4161559,-0.8836479,0.3631363,-4.118652,49.82299,-13.27632,1019.935
15.75551224,15.9338,10.48615,32.23449,0.4106453,-0.8453166,0.37572,-4.118652,49.82299,-13.27632,1019.935
15.7655015,14.3349,11.98642,32.23449,0.3907517,-0.8301944,0.3555252,-4.118652,49.82299,-13.27632,1019.935
15.77549076,14.02742,12.58653,31.74533,0.3939623,-0.821279,0.3499527,-3.387098,50.57574,-13.67044,1019.935
15.7854805,14.3349,11.8664,30.52243,0.350652,-0.7965823,0.3542445,-3.387098,50.57574,-13.67044,1019.935
15.79546976,15.01136,10.84622,28.93266,0.3462285,-0.7979682,0.3436398,-3.387098,50.57574,-13.67044,1019.935
15.80545902,15.25734,11.38631,28.13778,0.3425613,-0.7796539,0.3576234,-3.387098,50.57574,-13.67044,1019.934
15.81544828,14.02742,11.26629,26.91488,0.3394092,-0.7990068,0.3407675,-3.387098,50.57574,-13.67044,1019.934
15.82543707,14.27341,11.26629,24.95824,0.3247905,-0.7737834,0.3376584,-1.521089,50.59331,-14.46542,1019.934
15.83542728,13.22797,10.7262,23.36847,0.3183086,-0.764181,0.3427653,-1.521089,50.59331,-14.46542,1019.934
15.84541655,10.89111,9.946056,22.51244,0.3289235,-0.7789204,0.3606223,-1.521089,50.59331,-14.46542,1019.931
15.85540533,9.046229,10.54616,21.53412,0.3200952,-0.7793888,0.3495884,-1.521089,50.59331,-14.46542,1019.931
15.86539459,8.615756,11.08626,20.25007,0.3102304,-0.7727071,0.3503067,-0.4157658,51.34951,-14.92826,1019.931
15.87538481,6.955359,10.06608,19.51633,0.3204118,-0.7927249,0.3608048,-0.4157658,51.34951,-14.92826,1019.931
15.88537359,4.98748,9.525982,17.98771,0.303337,-0.7924517,0.3580336,-0.4157658,51.34951,-14.92826,1019.932
15.89536285,4.98748,8.985885,16.82595,0.315252,-0.8331881,0.3496815,-0.4157658,51.34951,-14.92826,1019.932
15.90535212,5.602442,8.685831,15.05275,0.3136048,-0.8483945,0.3526733,-0.4157658,51.34951,-14.92826,1019.932
15.91534138,5.786931,8.985885,13.15726,0.2972012,-0.8277696,0.3624644,0.7162619,50.61463,-15.716,1019.932
15.92533112,5.294961,8.085724,11.68978,0.2915278,-0.8098286,0.3658535,0.7162619,50.61463,-15.716,1019.933
15.93532038,4.679999,7.665649,10.16115,0.2891967,-0.8199322,0.3521205,0.7162619,50.61463,-15.716,1019.933
15.94530964,5.233465,7.125552,8.999396,0.2927628,-0.8277172,0.3538238,0.7162619,50.61463,-15.716,1019.933
15.9552989,3.942045,5.685295,7.776497,0.2764577,-0.8157412,0.3532754,0.7162619,50.61463,-15.716,1019.933
15.96528864,2.712121,5.385242,7.042757,0.2864585,-0.8264652,0.3625685,0.3277245,51.3569,-15.71053,1019.929
15.9752779,1.420701,4.725124,6.247872,0.2837698,-0.8156452,0.3541933,0.3277245,51.3569,-15.71053,1019.929
15.98526716,0.6212507,3.884974,5.330698,0.2793952,-0.8161987,0.3542078,0.3277245,51.3569,-15.71053,1019.929
15.99525642,-0.7931617,2.204674,4.413523,0.2740192,-0.8157709,0.3528089,0.3277245,51.3569,-15.71053,1019.929
16.00524569,-2.146078,0.6443951,3.557493,0.2672721,-0.821183,0.3483785,0.3277245,51.3569,-15.71053,1019.93
16.01523542,-3.007025,-0.8558729,2.823753,0.2623773,-0.8202664,0.3474707,1.076071,51.36369,-15.719,1019.93
16.02522469,-4.113956,-2.056087,2.028868,0.2647941,-0.8215963,0.3401947,1.076071,51.36369,-15.719,1019.93
16.03521395,-5.282383,-3.196291,1.172839,0.2605036,-0.8270178,0.3391199,1.076071,51.36369,-15.719,1019.93
16.04520273,-5.897346,-3.91642,0.194519,0.265363,-0.8231711,0.3488216,1.076071,51.36369,-15.719,1019.929
16.05519295,-6.450811,-4.216473,-0.8449457,0.2629843,-0.8284851,0.3419563,1.076071,51.36369,-15.719,1019.929
16.06518221,-6.512307,-5.596719,-1.823265,0.2593529,-0.840831,0.3479251,1.088007,50.61833,-16.10713,1019.929
16.07517099,-8.049712,-6.556891,-2.61815,0.2695457,-0.8368521,0.3537412,1.088007,50.61833,-16.10713,1019.929
16.08516026,-8.664674,-7.096987,-3.47418,0.2714668,-0.8358272,0.3523098,1.088007,50.61833,-16.10713,1019.924
16.09514952,-8.910659,-7.997148,-4.391355,0.2704388,-0.831976,0.355306,1.088007,50.61833,-16.10713,1019.924
16.10513926,-8.972155,-8.777287,-5.369674,0.2841308,-0.8351697,0.3536887,1.088007,50.61833,-16.10713,1019.924
16.11512852,-8.726171,-9.497416,-6.225704,0.2894947,-0.8351029,0.3546187,1.459853,50.99394,-15.33696,1019.924
16.12511778,-8.2342,-9.497416,-7.265169,0.2933159,-0.8316019,0.3527568,1.459853,50.99394,-15.33696,1019.925
16.13510704,-7.803727,-10.15753,-8.121199,0.2968784,-0.8417229,0.3466922,1.459853,50.99394,-15.33696,1019.925
16.14509678,-8.2342,-11.29774,-9.038373,0.3023057,-0.8441359,0.3504484,1.459853,50.99394,-15.33696,1019.925
16.15508604,-8.726171,-11.23773,-10.07784,0.3006464,-0.8315452,0.3565639,1.459853,50.99394,-15.33696,1019.925
16.1650753,-8.787666,-11.35775,-11.05616,0.3147592,-0.8317767,0.3530931,0.7239494,50.61366,-14.49085,1019.924
16.17506456,-8.910659,-12.01787,-12.15677,0.3092802,-0.8287842,0.342608,0.7239494,50.61366,-14.49085,1019.924
16.1850543,-9.648613,-13.03805,-13.07394,0.3081588,-0.8205138,0.3437916,0.7239494,50.61366,-14.49085,1019.924
16.19504356,-10.14058,-14.05823,-13.86883,0.3119262,-0.8131471,0.3449198,0.7239494,50.61366,-14.49085,1019.924
16.20503283,-10.50956,-13.81819,-15.33631,0.3067519,-0.8229958,0.3451822,0.7239494,50.61366,-14.49085,1019.925
16.21502209,-11.98547,-14.29827,-16.49806,0.3124609,-0.8447633,0.3359136,-0.03157806,50.97971,-14.48175,1019.925
16.22501135,-12.10846,-14.59833,-17.9044,0.3181381,-0.8325975,0.3453422,-0.03157806,50.97971,-14.48175,1019.925
16.23500109,-13.39988,-15.37847,-19.12729,0.3232065,-0.8470113,0.3333766,-0.03157806,50.97971,-14.48175,1019.925
16.24499035,-11.98547,-15.5585,-20.22791,0.3333386,-0.8151306,0.3346118,-0.03157806,50.97971,-14.48175,1019.921
16.25497961,-11.55499,-15.67852,-20.96165,0.3488061,-0.8419453,0.3121426,-0.03157806,50.97971,-14.48175,1019.921
16.2649684,-12.41594,-16.27863,-21.5731,0.3528897,-0.8224862,0.322251,-0.007604599,49.86091,-14.09672,1019.921
16.27495861,-12.72342,-15.61851,-22.24569,0.3608816,-0.8321715,0.3248397,-0.007604599,49.86091,-14.09672,1019.921
16.28494787,-12.60043,-15.07841,-22.97943,0.3508122,-0.842509,0.3198226,-0.007604599,49.86091,-14.09672,1019.922
16.29493666,-12.60043,-15.85855,-23.71317,0.3505419,-0.8259917,0.3260301,-0.007604599,49.86091,-14.09672,1019.922
16.30492592,-13.1539,-16.6987,-24.44691,0.363353,-0.834556,0.323317,-0.007604599,49.86091,-14.09672,1019.922
16.31491613,-13.83035,-17.53885,-25.97553,0.3563527,-0.8008727,0.3170034,-0.7510958,49.85351,-13.31446,1019.922
16.32490492,-13.70736,-17.65887,-26.64813,0.3649936,-0.8216791,0.3120759,-0.7510958,49.85351,-13.31446,1019.923
16.33489418,-14.7528,-18.13896,-27.44301,0.385447,-0.8514807,0.2991318,-0.7510958,49.85351,-13.31446,1019.923
16.34488344,-15.92122,-18.31899,-28.97164,0.3805155,-0.8236517,0.2945809,-0.7510958,49.85351,-13.31446,1019.923
16.3548727,-15.67524,-18.31899,-29.88881,0.4024069,-0.8209234,0.2973977,-0.7510958,49.85351,-13.31446,1019.923
16.36486244,-13.0309,-17.47884,-31.35629,0.4045698,-0.8410419,0.2708525,-1.878369,50.21587,-12.91424,1019.92
16.3748517,-12.96941,-18.13896,-32.64034,0.400439,-0.7992328,0.2806263,-1.878369,50.21587,-12.91424,1019.92
16.38484097,-13.1539,-18.55903,-32.70148,0.4309155,-0.8355877,0.2934612,-1.878369,50.21587,-12.91424,1019.92
16.39483023,-15.49075,-19.33917,-33.86324,0.4140576,-0.8183215,0.2983516,-1.878369,50.21587,-12.91424,1019.92
16.40481997,-15.24477,-18.97911,-34.59698,0.4407859,-0.8441565,0.2878769,-1.878369,50.21587,-12.91424,1019.92
16.41480923,-15.18327,-19.09913,-35.75873,0.4521182,-0.8498925,0.2910271,-2.611847,49.83528,-11.68122,1019.92
16.42479849,-16.22871,-20.35936,-35.75873,0.4477636,-0.8015089,0.2841108,-2.611847,49.83528,-11.68122,1019.92
16.43478775,-16.16721,-21.43955,-36.43132,0.4656947,-0.7977645,0.2797538,-2.611847,49.83528,-11.68122,1019.92
16.44477749,-15.55225,-21.25952,-36.98163,0.4835688,-0.8179186,0.2728555,-2.611847,49.83528,-11.68122,1019.921
16.45476675,-14.50681,-21.01947,-36.98163,0.4885693,-0.8228121,0.2789593,-2.611847,49.83528,-11.68122,1019.921
16.46475601,-15.24477,-21.55957,-37.8988,0.4946055,-0.8108329,0.2667028,-4.084562,48.70292,-11.27924,1019.921
16.47474527,-14.56831,-19.51921,-38.63255,0.490146,-0.8097978,0.2576058,-4.084562,48.70292,-11.27924,1019.921
16.48473454,-15.49075,-19.45919,-39.18285,0.4800274,-0.7946023,0.2426477,-4.084562,48.70292,-11.27924,1019.922
16.49472427,-15.79823,-19.33917,-40.22231,0.5138983,-0.8304051,0.2545111,-4.084562,48.70292,-11.27924,1019.922
16.50471354,-16.04422,-18.07895,-41.44521,0.5210983,-0.8281932,0.2434409,-4.084562,48.70292,-11.27924,1019.922
16.5147028,-15.98272,-18.01894,-42.11781,0.5164952,-0.7882981,0.2497964,-5.204655,48.69243,-10.87964,1019.922
16.52469158,-17.39713,-19.45919,-42.2401,0.5512156,-0.8233498,0.2433677,-5.204655,48.69243,-10.87964,1019.923
16.5346818,-17.33564,-19.99929,-41.93437,0.5680497,-0.8109187,0.2455039,-5.204655,48.69243,-10.87964,1019.923
16.54467106,-17.9506,-20.17932,-41.75094,0.5694289,-0.8102518,0.2339504,-5.204655,48.69243,-10.87964,1019.923
16.55715752,-16.90516,-20.23933,-41.81208,0.5633066,-0.8253274,0.222523,-5.204655,48.69243,-10.87964,1019.923
16.56464911,-15.24477,-20.29935,-42.17896,0.5546012,-0.8071945,0.2085947,-6.624117,48.30563,-9.638859,1019.918
16.57463932,-14.56831,-22.03966,-43.21842,0.5479966,-0.7879541,0.2231032,-6.624117,48.30563,-9.638859,1019.918
16.58712578,-13.83035,-22.09967,-43.95216,0.542016,-0.7821251,0.2189568,-6.624117,48.30563,-9.638859,1019.918
16.59461737,-13.27689,-21.91963,-44.6859,0.5708243,-0.8049328,0.2393771,-6.624117,48.30563,-9.638859,1019.918
16.60710383,-14.56831,-22.15968,-45.35849,0.5720617,-0.7983366,0.2226781,-6.624117,48.30563,-9.638859,1019.92
16.61709404,-15.24477,-21.67959,-45.41964,0.5868903,-0.7829994,0.2244204,-8.1112,47.91892,-9.235634,1019.92
16.62708283,-15.49075,-20.83944,-45.17506,0.6121236,-0.7828873,0.2078787,-8.1112,47.91892,-9.235634,1019.92
16.63707209,-14.93729,-20.71942,-44.62475,0.637066,-0.7907035,0.1993244,-8.1112,47.91892,-9.235634,1019.92
16.64706135,-14.7528,-20.47938,-44.31903,0.6434936,-0.7710119,0.1949715,-8.1112,47.91892,-9.235634,1019.923
16.65705061,-14.81429,-20.23933,-44.0133,0.6647785,-0.7850247,0.2069962,-8.1112,47.91892,-9.235634,1019.923
16.66704035,-14.81429,-19.33917,-42.66811,0.6755931,-0.7916396,0.2024195,-8.833143,46.79303,-8.455238,1019.923
16.67702961,-15.73674,-19.21915,-42.60697,0.6641273,-0.8110442,0.1803177,-8.833143,46.79303,-8.455238,1019.923
16.68701887,-13.70736,-17.89892,-42.36239,0.6723757,-0.8038214,0.1968282,-8.833143,46.79303,-8.455238,1019.925
16.69700813,-12.72342,-17.47884,-42.54582,0.665463,-0.773607,0.1942787,-8.833143,46.79303,-8.455238,1019.925
16.70699787,-10.69405,-16.51867,-42.7904,0.6640408,-0.7760563,0.1932616,-8.833143,46.79303,-8.455238,1019.925
16.71698713,-9.464125,-15.31845,-43.15727,0.6557026,-0.776524,0.1827062,-10.31424,46.09564,-8.052532,1019.925
16.7269764,-8.2342,-14.53832,-43.64643,0.6704556,-0.7591494,0.178239,-10.31424,46.09564,-8.052532,1019.922
16.73696566,-6.266323,-13.63815,-44.13559,0.6737435,-0.7578999,0.1618707,-10.31424,46.09564,-8.052532,1019.922
16.7469554,-5.651361,-13.63815,-44.74704,0.6858116,-0.7537348,0.1561178,-10.31424,46.09564,-8.052532,1019.922
16.75694466,-6.020338,-14.29827,-44.56361,0.6929036,-0.7442602,0.1495707,-10.31424,46.09564,-8.052532,1019.922
16.76693392,-6.327819,-13.8782,-44.38017,0.7037992,-0.7289026,0.1455586,-11.79849,45.70858,-7.197933,1019.924
16.77692318,-7.188766,-14.35828,-43.95216,0.7212347,-0.7228033,0.1470462,-11.79849,45.70858,-7.197933,1019.924
16.78691292,-7.865223,-14.95839,-43.21842,0.7360902,-0.7098675,0.1458362,-11.79849,45.70858,-7.197933,1019.924
16.79690218,-8.2342,-15.49849,-42.54582,0.7469313,-0.7202892,0.1339354,-11.79849,45.70858,-7.197933,1019.924
16.80689144,-8.172705,-15.67852,-41.99552,0.7428155,-0.7067521,0.1396097,-11.79849,45.70858,-7.197933,1019.925
16.8168807,-7.803727,-16.09859,-41.13949,0.7467754,-0.7091737,0.1424117,-12.15587,44.95921,-6.808044,1019.925
16.82687044,-7.680735,-16.75871,-40.03888,0.7536876,-0.7144282,0.1412677,-12.15587,44.95921,-6.808044,1019.925
16.8368597,-8.357193,-16.81872,-38.99941,0.7508944,-0.7222489,0.1386762,-12.15587,44.95921,-6.808044,1019.925
16.84934616,-7.803727,-17.05877,-37.65422,0.7493064,-0.7168427,0.1344902,-12.15587,44.95921,-6.808044,1019.923
16.85683775,-6.696796,-17.05877,-36.85934,0.7454863,-0.7292516,0.1091461,-12.15587,44.95921,-6.808044,1019.923
16.86682797,-5.958842,-17.29881,-36.1256,0.7489173,-0.7283095,0.1154103,-13.26403,44.20337,-6.79657,1019.923
16.87681675,-5.036399,-16.99875,-35.39186,0.7527353,-0.7257389,0.1101523,-13.26403,44.20337,-6.79657,1019.923
16.88680601,-4.298444,-16.93874,-34.9027,0.7467551,-0.7180359,0.1118349,-13.26403,44.20337,-6.79657,1019.919
16.89679527,-4.667422,-16.93874,-34.71926,0.7399007,-0.7133742,0.120671,-13.26403,44.20337,-6.79657,1019.919
16.91177988,-5.897346,-16.81872,-33.98553,0.7416562,-0.7040251,0.1175278,-13.26403,44.20337,-6.79657,1019.919
16.91677427,-7.373254,-16.57868,-33.86324,0.750477,-0.709634,0.1086544,-13.9884,43.07779,-6.403063,1019.919
16.92676354,-8.2342,-16.81872,-33.61866,0.7523084,-0.7013856,0.1146353,-13.9884,43.07779,-6.403063,1019.918
16.9367528,-9.095147,-17.29881,-32.88491,0.7570799,-0.6959437,0.114744,-13.9884,43.07779,-6.403063,1019.918
16.94674206,-9.71011,-17.35882,-32.21232,0.7711112,-0.6927192,0.1084723,-13.9884,43.07779,-6.403063,1019.918
16.9567318,-10.01759,-17.59886,-31.234,0.7745664,-0.6932349,0.1142171,-13.9884,43.07779,-6.403063,1019.918
16.96672106,-9.279636,-17.29881,-30.37797,0.7926203,-0.6981915,0.103373,-14.36976,43.44723,-6.398205,1019.921
16.97671032,-8.603178,-16.75871,-29.15507,0.8042049,-0.7190001,0.1017982,-14.36976,43.44723,-6.398205,1019.921
16.98669958,-7.803727,-16.15861,-27.74874,0.7975211,-0.7000581,0.1023293,-14.36976,43.44723,-6.398205,1019.921
16.99668932,-6.819788,-17.77889,-26.40355,0.809875,-0.7110376,0.09714846,-14.36976,43.44723,-6.398205,1019.921
17.00667858,-5.897346,-17.59886,-25.30294,0.8105611,-0.6921241,0.1077468,-14.36976,43.44723,-6.398205,1019.922
17.01666784,-4.85191,-16.99875,-23.83546,0.8128366,-0.6856507,0.1011542,-15.04613,43.06787,-6.004162,1019.922
17.0266571,-4.05246,-16.15861,-22.55141,0.8142798,-0.6846527,0.1011704,-15.04613,43.06787,-6.004162,1019.922
17.03664684,-4.175452,-15.13842,-21.32851,0.8114888,-0.668457,0.09245239,-15.04613,43.06787,-6.004162,1019.922
17.04663611,-4.175452,-14.89838,-20.35019,0.8129161,-0.6702372,0.08131741,-15.04613,43.06787,-6.004162,1019.918
17.05662537,-3.498994,-14.29827,-19.24959,0.8016378,-0.6678984,0.07663433,-15.04613,43.06787,-6.004162,1019.918
17.06661463,-3.191513,-13.69817,-18.76043,0.8081751,-0.6484421,0.08961686,-15.39633,41.94568,-5.614893,1019.918
17.07660437,-2.945528,-13.27809,-18.14898,0.8147619,-0.638467,0.08164078,-15.39633,41.94568,-5.614893,1019.918
17.08659363,-3.191513,-12.73799,-17.29295,0.8109798,-0.6439271,0.08393382,-15.39633,41.94568,-5.614893,1019.921
17.09658289,-3.130017,-11.59779,-16.55921,0.8105478,-0.6426466,0.09697632,-15.39633,41.94568,-5.614893,1019.921
17.10657167,-3.130017,-10.57761,-15.64203,0.8052651,-0.6471065,0.09593283,-15.39633,41.94568,-5.614893,1019.921
17.11656189,-3.498994,-9.917491,-14.54142,0.8125318,-0.646444,0.09108485,-15.76332,41.56946,-5.611275,1019.921
17.12655115,-3.621986,-9.317384,-13.92997,0.8145525,-0.6489143,0.0953436,-15.76332,41.56946,-5.611275,1019.922
17.13653994,-4.113956,-8.657266,-12.40135,0.8163806,-0.6420648,0.09647125,-15.76332,41.56946,-5.611275,1019.922
17.1465292,-3.068521,-7.27702,-11.36188,0.8127549,-0.6558293,0.09903139,-15.76332,41.56946,-5.611275,1019.922
17.15651941,-3.990963,-7.27702,-10.13898,0.8203251,-0.6458592,0.09249391,-15.76332,41.56946,-5.611275,1019.922
17.1665082,-3.744979,-6.43687,-8.854939,0.829483,-0.6408269,0.09159975,-16.13466,41.56571,-5.155664,1019.918
17.17649746,-3.990963,-5.716741,-7.876618,0.8242456,-0.6472589,0.09195042,-16.13466,41.56571,-5.155664,1019.918
17.18648672,-4.667422,-5.65673,-6.837154,0.8207405,-0.6391361,0.1013353,-16.13466,41.56571,-5.155664,1019.918
17.19647646,-3.806475,-3.736387,-5.858834,0.8254714,-0.6382941,0.08061144,-16.13466,41.56571,-5.155664,1019.918
17.20646572,-4.359941,-3.436334,-5.247385,0.8264065,-0.6353836,0.08308881,-16.13466,41.56571,-5.155664,1019.919
17.21645498,-3.929467,-2.536173,-4.391355,0.8202659,-0.6240545,0.06945036,-16.50165,41.18949,-5.152046,1019.919
17.22644424,-3.498994,-1.636012,-4.08563,0.8212528,-0.6217236,0.07865672,-16.50165,41.18949,-5.152046,1019.919
17.23643398,-3.867971,-1.095916,-3.413035,0.8251942,-0.6250431,0.07565507,-16.50165,41.18949,-5.152046,1019.919
17.24642325,-4.05246,-0.6758407,-2.86273,0.8221908,-0.6197566,0.07870115,-16.50165,41.18949,-5.152046,1019.92
17.25641251,-3.929467,0.1643093,-2.37357,0.8206478,-0.6177279,0.07153751,-16.50165,41.18949,-5.152046,1019.92
17.26640177,-3.990963,0.8244272,-1.517541,0.8145918,-0.6089244,0.06409603,-16.51167,41.56268,-5.602798,1019.92
17.27639151,-4.421437,1.06447,-0.7838007,0.8122523,-0.6157289,0.05911906,-16.51167,41.56268,-5.602798,1019.92
17.28638077,-4.175452,1.004459,-0.1723509,0.818226,-0.5979904,0.05423707,-16.51167,41.56268,-5.602798,1019.919
17.29637003,-3.621986,1.544556,-0.1112059,0.8211967,-0.5999255,0.05609472,-16.51167,41.56268,-5.602798,1019.919
17.30635929,-2.822536,2.024642,0.5002439,0.8155081,-0.6092541,0.05348346,-16.51167,41.56268,-5.602798,1019.919
17.31634903,-2.26907,2.204674,0.9282588,0.8227753,-0.6057805,0.05737893,-16.1375,41.56607,-5.607037,1019.919
17.32633829,-1.961589,2.624749,1.417419,0.8179829,-0.6097712,0.05827121,-16.1375,41.56607,-5.607037,1019.92
17.33632755,-2.146078,2.864792,1.600854,0.8126935,-0.6165605,0.04897842,-16.1375,41.56607,-5.607037,1019.92
17.34631682,-2.515055,2.864792,1.845433,0.8134629,-0.6067313,0.04537235,-16.1375,41.56607,-5.607037,1019.92
17.35630655,-2.26907,2.864792,2.151158,0.8168968,-0.6062643,0.05066085,-16.1375,41.56607,-5.607037,1019.92
17.36629582,-2.084582,2.984813,2.701463,0.8168334,-0.604253,0.04637743,-16.49922,41.18918,-4.765156,1019.92
17.37628508,-1.838597,3.224856,2.946043,0.8123921,-0.6032571,0.04016971,-16.49922,41.18918,-4.765156,1019.92
17.38627386,-1.592612,3.284867,3.374058,0.8192177,-0.6012946,0.04691961,-16.49922,41.18918,-4.765156,1019.92
17.39626408,-1.838597,3.164845,3.802073,0.8154384,-0.6072297,0.04823695,-16.49922,41.18918,-4.765156,1019.92
17.40625334,-2.146078,2.684759,4.413523,0.8164604,-0.6110677,0.04427766,-16.49922,41.18918,-4.765156,1019.921
17.41624212,-2.822536,2.74477,4.963828,0.8172973,-0.6258739,0.05641631,-16.50165,41.18949,-5.152046,1019.921
17.42623138,-3.191513,2.984813,5.330698,0.8192461,-0.6244393,0.060776,-16.50165,41.18949,-5.152046,1019.921
17.4362216,-3.56049,3.224856,6.247872,0.8085212,-0.625048,0.05794038,-16.50165,41.18949,-5.152046,1019.921
17.44621038,-3.56049,3.944984,6.675887,0.8109713,-0.6269184,0.05450406,-16.50165,41.18949,-5.152046,1019.918
17.45619965,-3.621986,4.305049,7.165047,0.8086049,-0.63179,0.05102218,-16.50165,41.18949,-5.152046,1019.918
17.46618891,-2.76104,5.145199,7.837642,0.8095501,-0.6524536,0.06300946,-16.5141,41.56298,-5.989689,1019.918
17.47617865,-2.638047,5.625285,8.326801,0.8111824,-0.6358091,0.06198168,-16.5141,41.56298,-5.989689,1019.918
17.48616791,-2.515055,6.585456,8.938251,0.8044719,-0.6408312,0.06478696,-16.5141,41.56298,-5.989689,1019.919
17.49615717,-2.638047,7.305584,9.671991,0.8143188,-0.6455997,0.06700828,-16.5141,41.56298,-5.989689,1019.919
17.50614643,-2.146078,8.205746,10.10001,0.8160182,-0.655933,0.07443902,-16.5141,41.56298,-5.989689,1019.919
17.51613617,-1.961589,9.345949,10.46688,0.8201468,-0.6666852,0.07943437,-16.5232,42.30798,-5.150188,1019.919
17.52612543,-3.376002,11.38631,10.58917,0.825109,-0.6663404,0.09530777,-16.5232,42.30798,-5.150188,1019.918
17.53611469,-6.512307,11.74638,10.52802,0.8016391,-0.6354426,0.09625667,-16.5232,42.30798,-5.150188,1019.918
17.54610395,-8.2342,8.025714,10.34459,0.7975886,-0.6290768,0.09066624,-16.5232,42.30798,-5.150188,1019.918
17.55609369,-7.311758,5.625285,11.01718,0.8215042,-0.6001176,0.1061878,-16.5232,42.30798,-5.150188,1019.918
17.56608296,-6.020338,7.065542,12.42352,0.8348381,-0.6125012,0.09759223,-16.1466,42.31107,-4.767534,1019.917
