6.298173608697430126e+01;6.709118940302261080e+00;1.290706120287412944e+02
6.310404157421421445e+01;2.269646308563437742e+01;1.282991284097849984e+02
6.336001047173487422e+01;3.871329624132457070e+01;1.275712666560658590e+02
6.374926317823629063e+01;5.460606667285517801e+01;1.268980865251574528e+02
6.427011158294912718e+01;7.021743464786226241e+01;1.262901998310726839e+02
6.491955375570066167e+01;8.539275579558022855e+01;1.257573712092254539e+02
6.569332417954213099e+01;9.998663327507443910e+01;1.253081715292006066e+02
6.658599764361856899e+01;1.138689438331326187e+02;1.249496998474689917e+02
6.759113991009434130e+01;1.269297778238569663e+02;1.246873838324840591e+02
6.870149394068285176e+01;1.390828549615824272e+02;1.245248628437249749e+02
6.990918749278738176e+01;1.502671659346822253e+02;1.244639525603014505e+02
7.120594670626088885e+01;1.604468086969725960e+02;1.245046853807307343e+02
7.258330097107025836e+01;1.696091930014543436e+02;1.246454168909563265e+02
7.403276658961846124e+01;1.777619398701284581e+02;1.248829856587204574e+02
7.554599996890573266e+01;1.849288854582405861e+02;1.252129115590166322e+02
7.711491468058913767e+01;1.911456133265807011e+02;1.256296168289688353e+02
7.873176019101541101e+01;1.964549015964129808e+02;1.261266541551545544e+02
8.038916304052935402e+01;2.009024028849333376e+02;1.266969274169528177e+02
8.208013357243096664e+01;2.045327943424112505e+02;1.273328933548049520e+02
8.379804294623620819e+01;2.073865560330131075e+02;1.280267363512483314e+02
8.553657617298118510e+01;2.094974665332563291e+02;1.287705132876940581e+02
8.728966738845714701e+01;2.108908496401940624e+02;1.295562702615638955e+02
8.905142366698441947e+01;2.115825668203285659e+02;1.303761368739267539e+02
9.081604350212928978e+01;2.115787237391037934e+02;1.312224061058008999e+02
9.257773572930281603e+01;2.108760400219753706e+02;1.320876081854785298e+02
9.433064416916221262e+01;2.094628132723738645e+02;1.329645854059624810e+02
9.606878261717571377e+01;2.073203880357817752e+02;1.338465719699494798e+02
9.778598396975857554e+01;2.044250184760664979e+02;1.347272791842267168e+02
9.947586625844348873e+01;2.007499935980638384e+02;1.356009823601685298e+02
1.011318171963929728e+02;1.962678810427905773e+02;1.364626023417933993e+02
1.027469976091566650e+02;1.909527458226270369e+02;1.373077724334771688e+02
1.043143629601034235e+02;1.847822188997017179e+02;1.381328812133833992e+02
1.058267012574850270e+02;1.777393266148609996e+02;1.389350834297397910e+02
1.072766850703511068e+02;1.698140360734780074e+02;1.397122744494757853e+02
1.086569351920429938e+02;1.610045094763927409e+02;1.404630277003350329e+02
1.099600935616243191e+02;1.513180829989255471e+02;1.411864982821429066e+02
1.111789032420250862e+02;1.407719946898188823e+02;1.418822987839715211e+02
1.123062934731213005e+02;1.293938886606792948e+02;1.425503551795200678e+02
1.133354680530364078e+02;1.172221244696709164e+02;1.431907517102977181e+02
1.142599955476158158e+02;1.043059188175067220e+02;1.438035742290955739e+02
1.150739000333281865e+02;9.070533554228916273e+01;1.443887617581551410e+02
1.157717511399873018e+02;7.649111717737440586e+01;1.449459760338073977e+02
1.163487519862844266e+02;6.174432301121981936e+01;1.454744984715392775e+02
1.168008231901742988e+02;4.655571648024732667e+01;1.459731631577371616e+02
1.171246805942885487e+02;3.102483892748779226e+01;1.464403329909851550e+02
1.173179038389657620e+02;1.525871991285725926e+01;1.468739237683401768e+02
1.173789925928361697e+02;-6.297972789477057631e-01;1.472714777064605016e+02
1.173074072176499669e+02;-1.652409755600302788e+01;1.476302836801384615e+02
1.171035909669027859e+02;-3.230614160996537976e+01;1.479475367582158469e+02
1.167689715241505439e+02;-4.785901369944184580e+01;1.482205251013976977e+02
1.163059407385787551e+02;-6.306952967660890863e+01;1.484468286971750786e+02
1.157178126962070621e+02;-7.783074797809092615e+01;1.486245123069293754e+02
1.150087616056105730e+02;-9.204422994102458233e+01;1.487522946724474480e+02
1.141837421971899857e+02;-1.056219192417648856e+02;1.488296775334745234e+02
1.132483962849144916e+02;-1.184875477503260299e+02;1.488570212906681434e+02
1.122089497346845519e+02;-1.305775177113281416e+02;1.488355590335592922e+02
1.110721043230590226e+02;-1.418412489237849172e+02;1.487673466935788440e+02
1.098449289192881366e+02;-1.522410095167029453e+02;1.486551534663065013e+02
1.085347541644473068e+02;-1.617512710965084466e+02;1.485023023552772088e+02
1.071490744010129958e+02;-1.703576484374301003e+02;1.483124748601157137e+02
1.056954600238234718e+02;-1.780555035556102439e+02;1.480894961016284128e+02
1.041814826750861585e+02;-1.848483110361357262e+02;1.478371172487038052e+02
1.026146548398878764e+02;-1.907458902018726121e+02;1.475588114712467700e+02
1.010023845050549482e+02;-1.957626092090276870e+02;1.472575981398947533e+02
9.935194468640408161e+01;-1.999156616230416716e+02;1.469359076514939204e+02
9.767045681133758706e+01;-2.032235112000253707e+02;1.465954959450089916e+02
9.596488616640365876e+01;-2.057045918667699880e+02;1.462374134922060875e+02
9.424204694689142059e+01;-2.073763303856233620e+02;1.458620286002749253e+02
9.250861399330993606e+01;-2.082545265355639685e+02;1.454690997932905248e+02
9.077113817129868778e+01;-2.083530840409537177e+02;1.450578874896255570e+02
8.903606259262737410e+01;-2.076840427832794944e+02;1.446272917472470283e+02
8.730973745824402954e+01;-2.062578277174523578e+02;1.441760009181999749e+02
8.559843213066983481e+01;-2.040836099530707770e+02;1.437026358547811071e+02
8.390834395902618326e+01;-2.011696748162827930e+02;1.432058759110807387e+02
8.224560421706512159e+01;-1.975237094164421592e+02;1.426845562973102801e+02
8.061628213541881394e+01;-1.931529530246672266e+02;1.421377310298224472e+02
7.902638833332066781e+01;-1.880641913411056976e+02;1.415647010998935400e+02
7.748187894640038564e+01;-1.822636167465762469e+02;1.409650126271847626e+02
7.598866138754439703e+01;-1.757566187124146495e+02;1.403384337515178970e+02
